"id","raw","encoded","pred","label","dist","training_count","not_exact"
"6509","8-10 Bibb lettuce leaves","8 - 10 Bibb lettuce leaves","butter lettuce","butter lettuce","0.109227225","9","False"
"4897","1 tablespoon minced garlic","1 tablespoon minced garlic","garlic","garlic","0.066029444","331","False"
"1036","4 cup vegetable broth","4 cup vegetable broth","vegetable broth","vegetable broth","0.047158375","29","False"
"2839","4 garlic cloves, minced","4 garlic cloves , minced","garlic","garlic","0.102759905","331","False"
"1226","1 bunch cilantro, chopped (about 1 1/2 cups/75 grams), divided","1 bunch cilantro , chopped ( about 1 1 / 2 cups / 75 grams ) , divided","cilantro","cilantro","0.1662973","117","False"
"6434","2 carrots, chopped","2 carrots , chopped","carrot","carrot","0.09714639","61","False"
"6043","1 Serrano Pepper","1 Serrano Pepper","fresh serrano pepper","fresh serrano pepper","0.12122067","10","False"
"556","1/4 cup olive oil","1 / 4 cup olive oil","olive oil","olive oil","0.059609562","223","False"
"386","1/4 teaspoon cayenne pepper","1 / 4 teaspoon cayenne pepper","ground red pepper","ground red pepper","0.17464489","33","False"
"2737","1½ tablespoons honey","1 1 / 2 tablespoons honey","honey","honey","0.090868264","60","False"
"8724","1 small to medium sized spaghetti squash (halved and seeds removed)","1 small to medium sized spaghetti squash ( halved and seeds removed )","spaghetti squash","spaghetti squash","0.114817545","5","False"
"4464","¼ teaspoon ground black pepper","1 / 4 teaspoon ground black pepper","ground black pepper","ground black pepper","0.029503265","200","False"
"6161","1 tablespoon minced peeled fresh ginger","1 tablespoon minced peeled fresh ginger","fresh ginger","fresh ginger","0.0608252","124","False"
"3180","1/2 teaspoon pepper","1 / 2 teaspoon pepper","ground black pepper","ground black pepper","0.10986139","200","False"
"3270","1/2 teaspoon salt","1 / 2 teaspoon salt","table salt","table salt","0.15693668","208","False"
"8642","1 teaspoon fennel seeds, crushed","1 teaspoon fennel seeds , crushed","whole fennel seed","whole fennel seed","0.16824114","4","False"
"6487","2 Tbsp chopped parsley","2 Tbsp chopped parsley","fresh parsley","fresh parsley","0.06790756","85","False"
"7296","8 eggs","8 eggs","egg","egg","0.13384661","93","False"
"2971","3 tablespoons honey","3 tablespoons honey","honey","honey","0.09006685","60","False"
"6651","½ cup dry white wine or broth","1 / 2 cup dry white wine or broth","white wine","white wine","0.1334267","19","True"
"4418","Panko bread crumbs for breading","Panko bread crumbs for breading","panko bread crumb","panko bread crumb","0.0921672","23","False"
"6647","1 teaspoon lemon juice","1 teaspoon lemon juice","lemon juice","lemon juice","0.03962422","66","False"
"7361","1 medium yellow or red onion, finely chopped","1 medium yellow or red onion , finely chopped","yellow onion","yellow onion","0.073380515","164","False"
"3706","3 green onions, sliced (or fresh cilantro)","3 green onions , sliced ( or fresh cilantro )","green onion","green onion","0.12854639","109","False"
"8251","4 teaspoons curry powder","4 teaspoons curry powder","curry powder","curry powder","0.04735449","22","False"
"4290","1/4 of a red onion","1 / 4 of a red onion","red onion","red onion","0.054227084","67","False"
"7616","Juice and zest of 4 limes","Juice and zest of 4 limes","lime","lime","0.15649462","24","False"
"3334","1 cup frozen peas","1 cup frozen peas","frozen pea","frozen pea","0.12593484","12","False"
"2104","2 Tbsp butter","2 Tbsp butter","unsalted butter","unsalted butter","0.11769934","93","False"
"7813","2 tablespoons rice vinegar","2 tablespoons rice vinegar","rice vinegar","rice vinegar","0.042694822","44","False"
"898","2 tablespoons olive oil","2 tablespoons olive oil","olive oil","olive oil","0.04036317","223","False"
"8607","1 tablespoon olive oil","1 tablespoon olive oil","olive oil","olive oil","0.051471088","223","False"
"4666","1/2 cup tomato sauce","1 / 2 cup tomato sauce","tomato sauce","tomato sauce","0.046793055","13","False"
"8766","1 tsp lemon zest","1 tsp lemon zest","lemon zest","lemon zest","0.061917245","13","False"
"2768","1/2 teaspoon dried oregano","1 / 2 teaspoon dried oregano","dried oregano leaf","dried oregano leaf","0.1181075","41","False"
"2420","3 green onions, minced","3 green onions , minced","green onion","green onion","0.09551484","109","False"
"6452","1 scallion, finely chopped","1 scallion , finely chopped","green onion","green onion","0.2048342","109","False"
"7902","2 tsp red wine vinegar","2 tsp red wine vinegar","red wine vinegar","red wine vinegar","0.026037436","17","False"
"8753","1 teaspoon crushed red pepper","1 teaspoon crushed red pepper","crushed red pepper flake","crushed red pepper flake","0.080981046","57","False"
"6254","2 tablespoons chopped parsley (plus more for garnish)","2 tablespoons chopped parsley ( plus more for garnish )","fresh parsley","fresh parsley","0.06831439","85","False"
"5486","1 tablespoon vegetable oil","1 tablespoon vegetable oil","vegetable oil","vegetable oil","0.03023326","80","False"
"470","2 cups onion chopped","2 cups onion chopped","yellow onion","yellow onion","0.104199134","164","False"
"7283","3/4 teaspoon kosher salt","3 / 4 teaspoon kosher salt","kosher salt","kosher salt","0.04197953","113","False"
"1313","2 oz. shredded queso fresco","2 oz . shredded queso fresco","queso fresco","queso fresco","0.11157653","4","False"
"855","1/2 cup vanilla Greek yogurt*","1 / 2 cup vanilla Greek yogurt","low-fat vanilla greek yogurt","low-fat vanilla greek yogurt","0.066027105","3","False"
"3656","1/4 cup panko","1 / 4 cup panko","panko bread crumb","panko bread crumb","0.22823107","23","False"
"3856","10 large eggs","10 large eggs","egg","egg","0.17522965","93","False"
"4552","1/8 teaspoon freshly ground black pepper","1 / 8 teaspoon freshly ground black pepper","ground black pepper","ground black pepper","0.038020223","200","False"
"1105","1 large onion, minced (about 1 1/2 cups), divided","1 large onion , minced ( about 1 1 / 2 cups ) , divided","yellow onion","yellow onion","0.096980035","164","False"
"8145","¼ cup Hoisin Sauce","1 / 4 cup Hoisin Sauce","hoisin sauce","hoisin sauce","0.206372","10","False"
"3641","1 cup diced zucchini","1 cup diced zucchini","zucchini","zucchini","0.087524265","26","False"
"7499","3 tablespoons salted butter","3 tablespoons salted butter","salted butter","salted butter","0.06276061","2","False"
"5458","3 tablespoons pure maple syrup","3 tablespoons pure maple syrup","maple syrup","maple syrup","0.07971923","17","False"
"2423","2 tablespoons honey (more to taste)","2 tablespoons honey ( more to taste )","honey","honey","0.13350613","60","False"
"6479","4 eggs","4 eggs","egg","egg","0.13165894","93","False"
"7463","½ cup chopped cilantro, thin stems included","1 / 2 cup chopped cilantro , thin stems included","cilantro","cilantro","0.10890106","117","False"
"830","Freshly squeezed juice of 1 lemon, more to taste","Freshly squeezed juice of 1 lemon , more to taste","lemon juice","lemon juice","0.1177296","66","False"
"7445","1 (6-ounce) can tomato paste","1 ( 6 - ounce ) can tomato paste","tomato paste","tomato paste","0.07892516","26","False"
"5482","1/4 cup peanuts, chopped","1 / 4 cup peanuts , chopped","dry-roasted peanut","dry-roasted peanut","0.15287396","18","False"
"6167","1 cup carrots, sliced or diced small","1 cup carrots , sliced or diced small","carrot","carrot","0.12721959","61","False"
"5472","1/2 Tbsp neutral cooking oil**","1 / 2 Tbsp neutral cooking oil","vegetable oil","vegetable oil","0.09781678","80","True"
"1556","1 teaspoon freshly ground black pepper","1 teaspoon freshly ground black pepper","ground black pepper","ground black pepper","0.035206262","200","False"
"2148","10 ounces wild tail-on jumbo shrimp","10 ounces wild tail - on jumbo shrimp","shrimp","shrimp","0.20701331","38","True"
"908","3 tablespoons ghee, butter, safflower oil or grapeseed oil","3 tablespoons ghee , butter , safflower oil or grapeseed oil","unsalted butter","unsalted butter","0.21623409","93","False"
"3852","1 cup fresh spinach","1 cup fresh spinach","fresh spinach","fresh spinach","0.019831235","50","False"
"7341","1/3 cup grated Parmesan","1 / 3 cup grated Parmesan","grated parmesan cheese","grated parmesan cheese","0.122535415","57","False"
"698","Cooking spray","Cooking spray","cooking spray","cooking spray","0.12359062","30","False"
"7808","2 teaspoons minced fresh garlic","2 teaspoons minced fresh garlic","garlic","garlic","0.1563338","331","False"
"7784","1 clove garlic","1 clove garlic","garlic","garlic","0.07186577","331","False"
"2190","1 small clove garlic, minced","1 small clove garlic , minced","garlic","garlic","0.102031484","331","False"
"3157","1/4 teaspoon ground black pepper","1 / 4 teaspoon ground black pepper","ground black pepper","ground black pepper","0.029503265","200","False"
"8700","1 or 2! avocados, thinly sliced","1 or 2 avocados , thinly sliced","hass avocado","hass avocado","0.15326767","64","False"
"3216","black pepper, to taste","black pepper , to taste","ground black pepper","ground black pepper","0.17820936","200","False"
"7512","1/2 teaspoon black pepper","1 / 2 teaspoon black pepper","ground black pepper","ground black pepper","0.1864536","200","False"
"6026","1 teaspoon cumin","1 teaspoon cumin","ground cumin","ground cumin","0.1190082","72","False"
"2397","1/4 cup chopped fresh cilantro","1 / 4 cup chopped fresh cilantro","cilantro","cilantro","0.10402493","117","False"
"5309","5 teaspoons lower-sodium soy sauce","5 teaspoons lower - sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.062444326","38","False"
"4665","2 cups chicken broth","2 cups chicken broth","chicken broth","chicken broth","0.043092176","56","False"
"3028","1 cup uncooked basmati rice","1 cup uncooked basmati rice","white rice","white rice","0.14598718","25","True"
"6544","2 cups cherry tomato, halved","2 cups cherry tomato , halved","cherry tomato","cherry tomato","0.08742881","27","False"
"8","Â¼ cup Panko Breadcrumbs","UNK 1 / 4 cup Panko Breadcrumbs","panko bread crumb","panko bread crumb","0.21060342","23","False"
"3165","1/2 tsp salt","1 / 2 tsp salt","table salt","table salt","0.13208742","208","False"
"2353","1 tsp sugar - optional (Note 1)","1 tsp sugar - optional ( Note 1 )","white sugar","white sugar","0.23289192","51","False"
"2840","1 medium sweet potato, cubed","1 medium sweet potato , cubed","sweet potato","sweet potato","0.050240524","22","False"
"169","1/2 large onion, chopped","1 / 2 large onion , chopped","yellow onion","yellow onion","0.08486212","164","False"
"6152","12 ounces pork tenderloin, trimmed, cut into 1 1/2x1/4-inch strips","12 ounces pork tenderloin , trimmed , cut into 1 1 / 2x1 / 4 - inch strips","pork tenderloin","pork tenderloin","0.16849545","19","False"
"6366","3-4 smashed and rough chopped garlic cloves","3 - 4 smashed and rough chopped garlic cloves","garlic","garlic","0.15472102","331","False"
"4660","½ teaspoon garlic powder, to taste","1 / 2 teaspoon garlic powder , to taste","garlic powder","garlic powder","0.10460008","53","False"
"2936","1/4 cup (60 mL) balsamic vinegar","1 / 4 cup ( 60 UNK ) balsamic vinegar","balsamic vinegar","balsamic vinegar","0.07631091","17","False"
"8320","1/2 teaspoon salt","1 / 2 teaspoon salt","table salt","table salt","0.15693668","208","False"
"876","1 Bird's Eye Chile Pepper","1 UNK s UNK Chile Pepper","bird's eye chili pepper","bird's eye chili pepper","0.1906896","14","False"
"2241","5-6 large sweet onions, sliced","5 - 6 large sweet onions , sliced","yellow onion","yellow onion","0.15650329","164","False"
"1324","4 basil leaves, torn","4 basil leaves , torn","fresh basil","fresh basil","0.101836875","39","False"
"4677","1 14 ounce package extra firm tofu, frozen and thawed","1 14 ounce package extra firm tofu , frozen and thawed","firm tofu","firm tofu","0.18982223","12","True"
"5491","1 teaspoon chili powder","1 teaspoon chili powder","chili powder","chili powder","0.050416097","39","False"
"8471","2 medium summer squash and or zucchini, sliced into rounds","2 medium summer squash and or zucchini , sliced into rounds","yellow squash","yellow squash","0.1842338","5","False"
"4201","1/4 red onion, (thinly sliced)","1 / 4 red onion , ( thinly sliced )","red onion","red onion","0.07244478","67","False"
"7860","1 tablespoon minced fresh ginger","1 tablespoon minced fresh ginger","fresh ginger","fresh ginger","0.06272472","124","False"
"4484","1 teaspoon rice wine vinegar (see note)","1 teaspoon rice wine vinegar ( see note )","rice vinegar","rice vinegar","0.12209409","44","False"
"5074","3 garlic cloves, minced","3 garlic cloves , minced","garlic","garlic","0.0790409","331","False"
"8867","1 egg white (*)","1 egg white ( )","egg white","egg white","0.03955188","6","False"
"3502","2 bell peppers, thinly sliced","2 bell peppers , thinly sliced","green bell pepper","green bell pepper","0.18951169","32","False"
"4571","1 litre beef stock","1 litre beef stock","beef broth","beef broth","0.10584667","17","False"
"7859","4 tablespoons ghee (sold in Indian stores and fancy food shops) or clarified butter; vegetable oil can be substituted","4 tablespoons ghee ( sold in Indian stores and fancy food shops ) or clarified butter vegetable oil can be substituted","unsalted butter","unsalted butter","0.29798943","93","True"
"8988","2 plum tomatoes, each cut lengthwise into 4 slices","2 plum tomatoes , each cut lengthwise into 4 slices","tomato","tomato","0.18650496","57","True"
"2392","2 tablespoons plus 2 teaspoons extra-virgin olive oil","2 tablespoons plus 2 teaspoons extra - virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.06596887","50","False"
"4804","1/2 teaspoon salt ((or to taste))","1 / 2 teaspoon salt ( ( or to taste ) )","table salt","table salt","0.23134238","208","False"
"3730","3 medium carrots, peeled and cut into 1-inch chunks","3 medium carrots , peeled and cut into 1 - inch chunks","carrot","carrot","0.1306746","61","False"
"2023","2 tbsp olive oil, divided","2 tbsp olive oil , divided","olive oil","olive oil","0.11744949","223","False"
"5372","sesame seeds, for topping (optional)","sesame seeds , for topping ( optional )","hulled white sesame seed","hulled white sesame seed","0.1952276","26","False"
"2826","1 tbsp Worcestershire sauce","1 tbsp Worcestershire sauce","worcestershire sauce","worcestershire sauce","0.06456998","24","False"
"8322","black pepper to taste","black pepper to taste","ground black pepper","ground black pepper","0.16828558","200","False"
"6778","6 eggs","6 eggs","egg","egg","0.22986963","93","False"
"2409","Pinch of sugar","Pinch of sugar","white sugar","white sugar","0.16919565","51","False"
"4024","1 tsp mild chili powder","1 tsp mild chili powder","chili powder","chili powder","0.12703043","39","False"
"5457","1/4 teaspoon red pepper flakes","1 / 4 teaspoon red pepper flakes","crushed red pepper flake","crushed red pepper flake","0.12682049","57","False"
"3365","4 ounces herbed goat cheese","4 ounces herbed goat cheese","crumbled fresh soft goat cheese","crumbled fresh soft goat cheese","0.11247748","12","True"
"981","2 tbsp white wine vinegar","2 tbsp white wine vinegar","white wine vinegar","white wine vinegar","0.033631116","11","False"
"7603","3/4 cup frozen shelled edamame, thawed (or lima beans)","3 / 4 cup frozen shelled edamame , thawed ( or lima beans )","frozen edamame","frozen edamame","0.13976973","3","False"
"8102","sea salt (to taste)","sea salt ( to taste )","table salt","table salt","0.22843379","208","True"
"8100","3 teaspoons white vinegar","3 teaspoons white vinegar","white vinegar","white vinegar","0.050963774","3","False"
"4533","¼ cup rice wine vinegar","1 / 4 cup rice wine vinegar","rice vinegar","rice vinegar","0.17111942","44","False"
"3580","1/4 tsp garlic powder","1 / 4 tsp garlic powder","garlic powder","garlic powder","0.049447767","53","False"
"3398","2 cups of quartered sliced cucumber ((I prefer persian or english cucumbers))","2 cups of quartered sliced cucumber ( ( I prefer persian or english cucumbers ) )","english cucumber","english cucumber","0.20845744","9","False"
"6777","cooking spray","cooking spray","cooking spray","cooking spray","0.0","30","False"
"5162","1 lime","1 lime","lime","lime","0.056461606","24","False"
"6533","1/3 cup water","1 / 3 cup water","tap water","tap water","0.08441056","92","False"
"3490","Worcestershire sauce","Worcestershire sauce","worcestershire sauce","worcestershire sauce","0.078284964","24","False"
"6071","4 (2-oz.) whole-wheat hoagie rolls, split","4 ( 2 - oz . ) whole - wheat hoagie rolls , split","sandwich roll","sandwich roll","0.18015397","2","True"
"8996","2 teaspoons smoked paprika","2 teaspoons smoked paprika","smoked paprika","smoked paprika","0.060257502","20","False"
"8922","3/4 cup fresh blackberries","3 / 4 cup fresh blackberries","blackberry","blackberry","0.16501012","2","False"
"3279","1 tablespoon fresh orange juice","1 tablespoon fresh orange juice","orange juice","orange juice","0.09316775","13","False"
"2497","1 1/4 cups water","1 1 / 4 cups water","tap water","tap water","0.07568002","92","False"
"2960","10 green olives, pitted and chopped","10 green olives , pitted and chopped","olives","olives","0.20296106","14","True"
"7271","2 teaspoon dried oregano","2 teaspoon dried oregano","dried oregano leaf","dried oregano leaf","0.11986226","41","False"
"1367","2 teaspoons lemon juice","2 teaspoons lemon juice","lemon juice","lemon juice","0.045255177","66","False"
